Sentence ID, Reason
e10abc93-6256-43a0-b0ac-d935dc94dd45, DuplicateID
dd775963-340f-4a69-aa8d-5037d3624a2e, DuplicateID
0b581054-c451-41b9-bf7f-4857e4ff74c7, DuplicateID
b2f6f9ca-6d14-42bc-a117-6e8b153bcfc4, DuplicateID
29041eca-f7a9-4ec3-a60f-e6c1ea1d4097, DuplicateID
27e8edf1-3f22-49ef-bcaa-079ce1304f9c, DuplicateID
d541a48c-646f-46ac-8e48-a88e324147a3, DuplicateID
0edbca16-ac11-46af-a042-3041d62d6291, DuplicateID
2346a1ac-df75-46f6-9092-f6ca2f4322cc, DuplicateID
fc31d647-f1c2-4587-9f8d-528e4b867a00, DuplicateID
1870982f-51c8-4722-8e41-f0d5f07fbaa3, DuplicateID
059562b5-2bc4-4058-ad6b-9898934bb161, DuplicateID
21379213-006d-4723-aa44-92f334b52c1f, DuplicateID
d5a34638-3bfe-421e-a9f9-a90941b4f9b8, DuplicateID
8cbeb5ba-1cdb-41ff-a5d3-6db3522cf1ef, DuplicateID
2a1090ac-3ea4-41ee-b560-a0fc14e6395a, DuplicateID
5e2aee93-a9b0-4f21-afbd-c8c8410d41dc, DuplicateID
77e81bf8-0a2b-41ab-9b9e-23c051bde708, DuplicateID
3db2fe38-abdb-4077-8457-a041b637a058, DuplicateID
6e63361e-b7bb-4534-bab5-cbac088bfa60, DuplicateID
591da156-d990-4634-b7b7-6ace69cf5142, DuplicateID
dc6b7e04-c201-4c2c-b868-50984c03fa3e, DuplicateID
f3cbdb5b-2b6f-4c49-848d-e793d8257c93, DuplicateID
f9e30990-bdde-44ea-9768-05a834f88ac8, DuplicateID
75627163-90bd-46d1-b7a6-e70c64dd2e2c, DuplicateID
ba49f431-c785-4416-8a9e-6ce9a18525ea, DuplicateID
675709f9-d577-4dbc-8da6-5a0d550d028e, DuplicateID
c38f698c-37c5-40fb-a64d-47dbcbc29596, DuplicateID
4742a08e-95c6-4f33-9813-e4a625b919d8, EntityNotFound
139c8b03-25eb-4744-b64f-9d2ca7ba4cb7, EntityNotFound
3f7fcdf6-5365-44f5-a28c-4447d66ad488, EntityNotFound
ba56234b-adfc-4cfa-91ac-3721e9dded91, EntityNotFound
e789f5a3-0683-4976-8f99-83576c534357, EntityNotFound
b0ad59e9-f925-4209-a431-c3ad34ef08d7, EntityNotFound
a124b488-d139-4493-9d39-a15f5a318186, EntityNotFound
8e8e8d2c-d235-431d-980f-67953b4a595c, EntityNotFound
919e53e3-71f8-46b5-a32c-d19363fa19f9, EntityNotFound
49629a5a-bfeb-4337-8328-6dfeb49db543, EntityNotFound
3abd8047-543e-438c-8435-4cb8f02f7cd2, EntityNotFound
3cbcbcec-0883-4029-bf5f-41c16be21a4d, EntityNotFound
57cc14e8-0c11-4952-9042-da2cffc97380, EntityNotFound
65683a75-ea3b-4e5c-a427-2281cc423482, EntityNotFound
faa7a027-4973-43ad-bb3e-89321dc9d270, EntityNotFound
a4cc1009-c4e8-49fe-ab28-bb8ed1446716, EntityNotFound
0d05f817-7323-4550-afab-0a405aa4febd, EntityNotFound
28ecc327-8db5-4e58-9148-2c3c9f94950d, EntityNotFound
5b65a0a4-628b-4f2e-b0de-fca5e88cfbbd, EntityNotFound
a5a36129-c6c9-4393-be90-b0814433970c, EntityNotFound
4ec73d28-aa20-4076-acbe-bc742098a13f, EntityNotFound
39f3afca-adf6-46cb-9d13-de689088efac, EntityNotFound
5c77fcaa-fd69-465e-b945-5f46c4e24254, EntityNotFound
5bfa99f4-e1b8-4ce5-a032-885a49eb0e03, EntityNotFound
f321905b-dd0c-4e9b-952f-02559094abe6, EntityNotFound
663fe259-9902-46e5-8c49-b3d39fd92702, EntityNotFound
c897683e-83f8-4184-aa96-653511508878, EntityNotFound
4f37b27b-2bc9-402c-94be-aac22dd2c59f, EntityNotFound
8f9f046d-b65c-4a30-b82f-1aff1331b519, EntityNotFound
145a2ae4-9007-4849-97dc-a7bc8a9b08d3, EntityNotFound
b3c8f3b5-c20c-4c5d-a75f-686a7c099349, EntityNotFound
53fb4a46-44d9-42a3-a692-ee5108bada02, EntityNotFound
bdac86b5-11fd-43e7-9361-1eb8a8c2456c, EntityNotFound
c1120033-0af8-4505-82b7-af53b5b093ec, EntityNotFound
bf3cde99-148d-4eb7-b149-fea9dd6bc207, EntityNotFound
5d894170-3686-4cb5-bf23-7412059d3d14, EntityNotFound
d69e0295-8455-4603-b63b-aa500f656e6b, EntityNotFound
260d28be-32a7-4e1f-9eeb-167471fc5a7c, EntityNotFound
6a607791-d94f-4543-8cb7-1d6e8994b232, EntityNotFound
5fca8e4b-41b9-42ad-bc14-af4042881c5a, EntityNotFound
b8bbf92e-e6ae-4541-9e97-e8eadad2f2bd, EntityNotFound
e2ab6412-144d-4d4c-a421-a4267dab6bc2, EntityNotFound
219b68c2-02cb-4f64-9f39-d90f62953253, EntityNotFound
1f1995e4-0796-47c8-b02a-1292d9cc2ffe, EntityNotFound
663d9ac8-993b-480b-9a04-0c29bd13e1a1, EntityNotFound
2c60e4af-03ff-4d3e-bfc2-b7d990ab8697, EntityNotFound
439f6995-09ae-40f3-8ca8-9c470e956328, EntityNotFound
fe9b77cf-f6c7-4030-9c77-10459d973544, EntityNotFound
65b4d64e-9766-4bf3-bd3a-0e1d11b70eb6, EntityNotFound
4dda8555-0a99-4044-bff9-e07ad67944f2, EntityNotFound
e3d89863-8bf6-41ed-97aa-eb39829374f5, EntityNotFound
93c050b4-dcb4-432c-8f85-896aff66fe38, NotFoundInLondon
21b76d2a-139f-4090-9cab-c3743844ae8a, EntityNotFound
83fcf3b5-1c1d-41b5-a131-0f4c197501c9, EntityNotFound
1b27d7de-e136-4779-94a0-7771f15a51cd, EntityNotFound
c15a1a14-97e8-4625-8489-e2084e053158, EntityNotFound
b2b5733c-98b5-411c-bb15-880b6d8df0b6, EntityNotFound
290fbbc2-2a85-4344-88ff-b7109f3b3db7, EntityNotFound
c572a55c-17ec-4307-9df8-1bda57c1176a, EntityNotFound
0cae05c6-5af2-459c-b6fa-aa95954ef6fb, EntityNotFound
ae32b364-7ce3-46d8-8807-416d54262939, EntityNotFound
4696b1c3-a197-4480-bf99-c6b93ff9ed72, EntityNotFound
abaf41c4-b4c0-401f-81dd-53baaa4488ab, EntityNotFound
a1ebc6d5-3a52-4534-b66a-701f6f8946cf, EntityNotFound
41034ee5-4e1c-4aea-b790-237c91b7fbcd, EntityNotFound
c0c0a492-2c51-44f5-b82e-f737159f24db, EntityNotFound
616409d0-db8d-477d-8194-0dcefed1386c, EntityNotFound
1784b71a-8495-4ac0-bc57-674a8a7cc120, EntityNotFound
1870982f-51c8-4722-8e41-f0d5f07fbaa3, EntityNotFound
58e8903f-097d-4774-819e-61a4f4d3c204, EntityNotFound
a54d8294-e95b-47f7-abfe-4196a3ab3e09, EntityNotFound
dd775963-340f-4a69-aa8d-5037d3624a2e, EntityNotFound
fda72efd-d738-4653-b011-6dd4d31b3509, EntityNotFound
78601919-3ab8-4902-b472-d12bfae895a9, EntityNotFound
c29f9e47-6df5-49a2-89dc-9284301b5c93, EntityNotFound
b9ded097-dfb0-4f0a-8f14-0c197e554b88, EntityNotFound
ee88a767-e605-416a-8c40-5909a8eb14c0, EntityNotFound
c63ddc05-09f2-42ae-9c68-1900320425fb, EntityNotFound
e1dc06d1-3e34-4767-ac6b-d559f82cecc3, EntityNotFound
f30fd9f9-b46d-432f-a100-7e121aa52203, EntityNotFound
e025942b-38d6-4687-aac5-e7f7a0e6b60f, EntityNotFound
76fc309e-2767-4aff-a5b6-616277ccd0a6, EntityNotFound
aa87e475-3b3f-4de1-a1fc-afc4195b27ad, EntityNotFound
40875cbd-8228-4878-8000-34eb6fa39afa, EntityNotFound
7adbdf7b-dddf-42f8-a276-7c97de856ab7, EntityNotFound
edda197a-8fed-4880-80f9-661218709a74, EntityNotFound
eacd3b58-ff91-47bc-a00f-bb08712e5ab6, EntityNotFound
c38f698c-37c5-40fb-a64d-47dbcbc29596, EntityNotFound
a656213a-264b-4672-98f6-de2ae2546d27, EntityNotFound
85e732da-43d5-4e23-85ae-b9f94fcabd08, EntityNotFound
91ec66cb-a897-4af2-80aa-e38b7dc78d89, EntityNotFound
eb026671-c104-4608-8f80-3cbfd0b4924a, EntityNotFound
3b8906f5-8fb7-4af6-93ef-baf3e33e693f, EntityNotFound
4dfb0754-ea56-4d80-935f-5872b5c57b6f, EntityNotFound
a1c7eb6f-2f08-42bb-aaed-d986e01208ff, EntityNotFound
c18bd077-aa4f-46c4-8603-19048ec82fb8, EntityNotFound
5d27a9db-d0e8-49e5-9f08-a06f4d452844, EntityNotFound
2f754ba1-5349-4d15-bade-495c7a58a233, EntityNotFound
9c46ee9f-96c1-487e-b91c-c36073111a20, EntityNotFound
4ef45fd4-65f0-41cc-ac4f-8b61476d2427, EntityNotFound
56b6d25d-f17a-43fa-b8bf-6de46243a02f, EntityNotFound
4b32c10c-4592-438f-ad83-6f4263b114fa, EntityNotFound
2069ce2e-fa45-4461-878a-273db71eaa69, EntityNotFound
c5ed2910-bdba-431d-b70a-318593fc2fba, EntityNotFound
3c216665-eb31-4fe8-b986-903dbe9bbac1, EntityNotFound
c2e657c0-491e-459b-bab5-d966bb02ec72, EntityNotFound
9117279b-1454-4a05-a767-0687ff297118, EntityNotFound
3965f882-f08f-4e12-8029-9660a9f22fac, EntityNotFound
86dfbce0-890d-470f-98a7-1cb549e7e8f8, EntityNotFound
b627d507-b111-4001-b8c7-0fb425ca0e99, EntityNotFound
972d7626-ef61-4899-9bca-efbb51607b29, EntityNotFound
c02e645a-816c-49d4-a1a1-2781eb629506, EntityNotFound
bcd2b7ac-dcf6-4b2d-9fac-039a73e3b3fb, EntityNotFound
af013913-8de8-4dfd-aff7-80ba4a2219f0, EntityNotFound
95f88f95-f19e-4c4d-9ef7-31b2de8aabab, EntityNotFound
6a4adcfa-b613-4261-b374-df1fd0bcaa95, EntityNotFound
8d4aa08c-874a-44a4-ba91-ef14aabb4c3b, EntityNotFound
c6497349-7215-4d4c-af6a-fa73a8fe84ed, EntityNotFound
8793d935-80b9-45fc-9507-ddcaf29f9b91, EntityNotFound
0626d51c-65c6-4a81-a6b4-823e0bcae8e9, EntityNotFound
c6e0f061-7794-47c2-8a38-b9e038de5cc7, EntityNotFound
330bac07-630b-4524-98ed-5b68fdf1779f, EntityNotFound
c782bb12-3828-4588-a87f-bb951df73926, EntityNotFound
842af4d7-cfe5-4a78-bc67-db6acd151fbf, EntityNotFound
095641ce-82ef-4b3a-97fe-ba7d359b8df1, EntityNotFound
4bfb7a9a-2791-45f1-a67d-d5b3f8bb2b83, EntityNotFound
8e09a8ac-1ab9-477e-abff-c9c41dc56a33, EntityNotFound
84ec0616-3ec5-4d57-8321-08790a3c93d9, EntityNotFound
dfe9f151-66af-4288-89ff-0f209733874d, EntityNotFound
01f051bd-f425-41de-aca8-5d01e2b25ed0, EntityNotFound
2ac4656e-be8a-475b-8577-12490156e24c, EntityNotFound
ee126c3a-91a3-44f6-93be-94595a5a6e95, EntityNotFound
ab0264f2-e806-42c5-9b06-968413816250, EntityNotFound
